map_id,node_id,geom
geo,05e9b638-5882-45ad-a1f6-5c6a358047b5,0101000020E6100000BB5B640DE3C05EC0E8841400E2A14840
geo,05f681b4-cebb-4c82-a073-c0e80ab27a41,0101000020E61000005CEA2D5C6EC35EC06C110578AA9F4840
geo,05f87b91-1bbe-4b4e-8951-1cb58d00db75,0101000020E6100000E852A2995EC75EC007BA78CD35A44840
geo,0600757b-f4ba-4f32-a6b8-7901d45b9c14,0101000020E610000032964AD11AB75EC037E2E8BEA9A34840
geo,0604d5d5-06c0-4963-82bf-9ba73b081fb2,0101000020E610000070E3C7DC4BBD5EC08CC1039BC0994840
geo,06065050-04bd-4f81-a92e-9e43f07ab3e4,0101000020E61000000E6E9D136CBD5EC0D61228C33D9B4840
geo,060d5ee2-e4bd-4cf8-bcb0-f9e44e2367fc,0101000020E6100000DAFFAA1865C05EC0C1CE7A7D099D4840
geo,060dda7d-7b0a-4526-86e1-54b38b135aeb,0101000020E61000008D94C84E71B65EC04AE4CB9698994840
geo,061d4f4e-5dcc-4069-8039-331383a3e975,0101000020E610000011DCFB9314BD5EC045DEF1CA769A4840
geo,0634502a-4537-4d87-8197-ff0511aa69e5,0101000020E61000003BB1528AAEB25EC0A741B50C84A44840
geo,06368ad4-3101-419b-9342-b14d1de0e064,0101000020E6100000A42793F5F5B55EC0ECF18DEC91A34840
geo,0646ad86-f25c-4664-9bb6-2a7640638bda,0101000020E61000002A5266087EBC5EC033618FA3C2A04840
geo,064af049-3a54-44fd-b93a-b68fe7b2d375,0101000020E61000000EA0070207BD5EC0CBCE18084B9A4840
geo,0664141a-7abe-4050-8f63-9cb5670ab1bd,0101000020E6100000629433D258BA5EC0CB9F4120DA994840
geo,067a2216-f04c-48cc-bb81-1a7627059a3e,0101000020E6100000A68EFC1DB9B85EC017D9708E059A4840
geo,068004d7-cb17-4eb5-a0fe-f41e84994fd9,0101000020E61000006A2800A07CB85EC0A1A555BB839D4840
geo,06911b98-c026-4143-a2c9-21dc2630be8a,0101000020E610000062769F0C46BA5EC0934B04FBEC994840
geo,069d03fd-10d1-4e02-8365-00ea6a7b002d,0101000020E6100000B5F661859AC25EC022A6F16437A14840
geo,06a35d67-27be-430a-ab78-752ccc5240ae,0101000020E61000001434B6E51FB95EC0E57AC88F2C9A4840
geo,06abb146-53ef-4e7e-8061-c3af24737d8e,0101000020E610000054CA240763C45EC06A22C816A7A14840
geo,06b7c6a1-c4d3-48b0-a4fe-3d35d0b369d2,0101000020E610000059A4F44505C45EC05BD3E78A28A04840
geo,06ce4dad-e273-424a-90fe-3a210d75725b,0101000020E61000004CD3CA44D1B85EC0D49D134EED9C4840
geo,06cf1bde-fbb8-4a71-95cb-554aec134fad,0101000020E6100000316E04F549BB5EC0B6305E03E0994840
geo,06f031ac-4229-45ca-9b5e-16adfaf31a29,0101000020E6100000A0EEFD7525B95EC0EF7CE18DEB9B4840
geo,0712d4d0-dc62-4c0f-b49b-02db5f1ac1dc,0101000020E6100000A0621F8052C25EC098943F6BBE9E4840
geo,07237814-41cf-4629-8f48-4ccdd0635298,0101000020E610000022E0B147C7B85EC0F1E38815FE9C4840
geo,07268ba0-7ca2-4865-8f4e-66159fbf9926,0101000020E61000009AD418CD47B45EC0FBB7634271A34840
geo,072c0e76-1e5f-4c62-9772-268ca5b7f032,0101000020E610000061A6C77721C25EC0384728DC5DA14840
geo,072f92b4-61e1-4e44-b798-75815468e1b6,0101000020E61000006FC062E1A4C75EC054D1B8738CA44840
geo,0736404c-d094-4867-a5c3-c41373a97d9c,0101000020E6100000D11F2997DBB75EC0881DC45A319A4840
geo,073cbebb-5d83-4935-864c-d263124816fb,0101000020E6100000F1E5233246B45EC0A93C13046EA34840
geo,073efd88-225d-4840-9e4b-ce6d15186e98,0101000020E6100000FF7560C13CBD5EC0F9BA77052B9A4840
geo,0750287d-1d31-4a7c-8f2d-7a8b0859e2dd,0101000020E6100000E4B923619EBA5EC01EB16B7E9C994840
geo,0753c480-5419-4dd2-a211-e197b090ed2c,0101000020E61000000A6FE16471B65EC0579A441E27994840
geo,07688720-ad54-435f-9652-e95ec2952e5b,0101000020E610000050AE132DBABD5EC0E76C24392FA14840
geo,076d1c2b-feb3-493f-8988-67913ddd2fca,0101000020E6100000A751FB9BE8B55EC03FD43CCB45974840
geo,0798a7dd-4fe7-4e44-81d4-5f1a17ed3534,0101000020E61000002F4F8B75D5BB5EC0AA698ACC139A4840
geo,07a5665e-15a9-4018-83f5-8398faa05b5e,0101000020E61000006F1888505EC45EC05659C0159AA04840
geo,07bc9095-a8d4-4ae6-875a-a5a8a9d564ba,0101000020E6100000629459F81DB85EC0D614F885D1A24840
geo,07c03902-41e7-4d9b-914b-6518775de704,0101000020E61000002C76AE64EAB85EC04418F36B149A4840
geo,07c645da-e253-43ea-850a-b4740f2e23b4,0101000020E610000024BF499897C15EC0B63D82791C9E4840
geo,07eaaced-ba14-4ec4-bfda-424378b096f9,0101000020E6100000812D380593B95EC0BEF57009669A4840
geo,07f1fbfb-9b5c-4854-b3dc-be0636f84b0a,0101000020E6100000C8B249A8ACC35EC0E32C15B215A14840
geo,07f8845f-e88b-4563-bd17-fe0839ba9e02,0101000020E6100000A3A546F6D5C65EC03C83DD7195A34840
geo,07f9cac5-dfea-46e9-8a94-01e673fd2915,0101000020E610000077B8DA1951BB5EC0B5926D6F8EA04840
geo,0808c3a1-177c-4831-9237-65b3f4717f66,0101000020E61000004ADFA99568C45EC0704CFD86B4A04840
geo,0825ddd9-cd22-4f91-9626-88331ee0eab6,0101000020E610000021856C598FB95EC01EC7D546CD9A4840
geo,084b51a5-895d-4889-b8ac-28f9d55b6d5b,0101000020E610000018E56633FFB85EC0929E876365A14840
geo,08504053-7efb-48b3-bbee-4dd4ca114f38,0101000020E6100000F8601B4852C15EC0432AA82497A14840
geo,085c5992-b140-4db8-b3a8-b542b7a023b5,0101000020E61000000F744A5847BA5EC0F7897B1EED994840
geo,0867474c-c5e9-4b55-9d6a-0001107df734,0101000020E6100000D1B7922BF2C35EC0125D2E304DA14840
geo,08675851-2ff5-44c3-b80c-441af906d704,0101000020E6100000003251EB27B95EC014493020DB9B4840
geo,086a54be-837f-49e0-8211-f40bfba38506,0101000020E6100000C8D625AF06BE5EC0567F172962A14840
geo,086c77fe-49e6-4cc1-beeb-aeac42648cf4,0101000020E61000008A2C8BC772B35EC000EA51E34FA34840
geo,0872f318-e0ef-4356-9ad8-b5ffe9627385,0101000020E61000008BB6DAB2ADBD5EC05C58F6702BA14840
geo,0874cb8b-197f-4808-b2b5-2799df6ca5eb,0101000020E6100000C82A455629C25EC072C0921358A14840
geo,08760382-5be6-4905-838e-1ebd456c299d,0101000020E61000000275BCED6DC45EC02DD27E6566A14840
geo,0878a888-9823-4e69-8666-6f29403d79e1,0101000020E61000001F1E6611E5BD5EC0BED5A30E45A14840
geo,088118d4-d32b-47db-82d3-75a63a1bac7b,0101000020E61000005EE0B8FCCDC05EC0F2E33F08669D4840
geo,088ef82e-c304-4eee-83f6-f8984074dd25,0101000020E6100000592437D439BD5EC0628ACD226F9A4840
geo,0892fd47-6599-490c-80dd-39405b3c0ce4,0101000020E6100000CB469D6701B55EC0B128196F7DA34840
geo,089ac882-7fad-4cb1-8e12-594bac77aaa4,0101000020E6100000090020B01EB75EC0980A3BBEA9A34840
geo,089adb5e-5d1f-4163-b49e-a5b710435410,0101000020E6100000D854DC0B6BB45EC02F1F4D8A6AA34840
geo,08a57454-8945-45a3-9c30-979867484636,0101000020E6100000DCD97E3155BD5EC019023F3DFF9A4840
geo,08acacb2-2415-4c09-94e7-cbd878225682,0101000020E6100000C0F3A2958ABB5EC0DA133FEB0B9A4840
geo,08b678fa-4f79-4f14-b1f5-4add1fc80884,0101000020E61000001371DBEC97B85EC09E81946A4E9D4840
geo,08b6c2cc-150d-4f0d-aad8-dffb45678766,0101000020E6100000672BAF0C31C15EC071516B25C49D4840
geo,08c1bb7c-2b6f-48f4-b823-6b771718f760,0101000020E6100000C699A50540B75EC05107C4A6B3A34840
geo,08e5a54c-7e4e-4cb4-b715-7ac848830787,0101000020E61000005B499713A2BB5EC0B53497C08EA04840
geo,08fa0ce3-6889-4563-aca1-b8d8002fe788,0101000020E610000031D73A01A4B65EC0056DB2F4249A4840
geo,0908bac1-cbe5-4989-b47e-a85d2fd7f52d,0101000020E6100000B449B4C109B85EC038AA6987269A4840
geo,0928a8b9-6eed-4aa9-94de-e29deb3dd6ba,0101000020E6100000BEE876EC16B95EC0E65C64055D9C4840
geo,092f68df-cb02-46da-8c19-926898416c70,0101000020E6100000CCBA3BBA8FBE5EC07FDB4820C7A14840
geo,09350250-6131-4308-a02e-891a7b0db05e,0101000020E61000006EF44871FAB85EC091AA8D9F6AA14840
geo,0935d2a0-cb21-4f29-a56d-bd1c3f5f6579,0101000020E610000002BDCBA035BD5EC009522976349A4840
geo,0940fcdd-0071-43b9-aef3-4f2c6723eaf0,0101000020E6100000FC11A47210BD5EC0064849E9559A4840
geo,0948c71e-abd3-4ce0-af6c-225153b76f3e,0101000020E6100000D26C8AD211C05EC05D0553DEBB9C4840
geo,095424e4-f160-4aa2-85a3-1a70d4576dbb,0101000020E6100000587E3CCE1FC35EC033028796679F4840
geo,095bee67-5c0e-4633-a6a7-4a7f21bba58a,0101000020E61000003611C63A4EBD5EC0D7AC94884D9A4840
geo,09634809-68d4-43f7-a189-35066b69b414,0101000020E6100000581E43ACBDB95EC03D4D698E19A04840
geo,098d0f59-18ed-4009-9b11-636b1d339476,0101000020E6100000DE69B783F6B65EC0DD466FF27D9A4840
geo,099044ac-e2c7-42f4-982f-a7dcc831ad90,0101000020E61000001052FA3FB6C25EC0A6D483202FA14840
geo,099ba2b5-79d0-4942-9754-d8120c0ebf71,0101000020E61000003A86AB0E27B95EC008E35B1D67A04840
geo,09a7971b-1ebd-4e51-a918-efb621c83058,0101000020E61000003B03B70B8CBE5EC0E9C1C920C1A14840
geo,09ac5f8d-44fd-41c6-8551-a64bb839f986,0101000020E610000008DF4BC851B85EC09CAA1D1F7EA24840
geo,09ae7930-a289-479a-9171-c86ac9b2c5ca,0101000020E6100000485A7D50F2B85EC0468BFA0FB89E4840
geo,09ccd5bb-e1c6-4916-b11d-c0ca55e11b1e,0101000020E61000003DFCD17644B65EC02602D9DB42984840
geo,09d5f3b5-2401-499b-a858-e0483e08f067,0101000020E61000000F9A103835B65EC0616E41A1DA974840
geo,09ea8508-e39e-42c6-a8f6-a830fb10cc24,0101000020E6100000A0A6F7F81DB85EC0635C653F1F9A4840
geo,09f75285-007d-4ded-9f5b-a475a01fef15,0101000020E6100000D368723106C45EC098ADABB827A04840
geo,09fcd110-0296-4c6e-97e6-b68c5c4c514c,0101000020E610000020DD44CE70B85EC0BEC0F2740C9A4840
